Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
AUDITOR 2YR DERRY,Write In  ,Derry Township--12th Precinct,0,0,0,0,0,0,0,0,0,0
AUDITOR 2YR DERRY,Write In  ,Derry Township--13th Precinct,0,0,0,0,0,0,0,0,0,0
AUDITOR 2YR DERRY,Write In  ,Derry Township--14th Precinct,0,0,0,0,0,0,0,0,0,0
AUDITOR 2YR DERRY,Write In  ,Derry Township--15th Precinct,0,0,0,0,0,0,0,0,0,0
AUDITOR 2YR MID PAX,Marita J. KELLEY,Middle Paxton Twp--1st Precinct,212,0,0,0,212,615,2,0,0,617
AUDITOR 2YR MID PAX,Marita J. KELLEY,Middle Paxton Twp--2nd Precinct,192,0,0,0,192,615,2,0,0,617
AUDITOR 2YR MID PAX,Marita J. KELLEY,Middle Paxton Twp--3rd Precinct,211,2,0,0,213,615,2,0,0,617
AUDITOR 2YR MID PAX,Write In  ,Middle Paxton Twp--1st Precinct,0,0,0,0,0,1,0,0,0,1
AUDITOR 2YR MID PAX,Write In  ,Middle Paxton Twp--2nd Precinct,0,0,0,0,0,1,0,0,0,1
AUDITOR 2YR MID PAX,Write In  ,Middle Paxton Twp--3rd Precinct,1,0,0,0,1,1,0,0,0,1
AUDITOR 2YR PAXTANG,Write In  ,Paxtang Borough,3,0,0,0,3,3,0,0,0,3
AUDITOR 2YR REED,Write In  ,Reed Township,0,0,0,0,0,0,0,0,0,0
AUDITOR 2YR WASHINGTON,Write In  ,Washington Township,2,0,0,0,2,2,0,0,0,2
AUDITOR 2YR WEST HAN,Write In  ,West Hanover Twp--1st Precinct,5,0,0,0,5,19,0,0,0,19
AUDITOR 2YR WEST HAN,Write In  ,West Hanover Twp--2nd Precinct,3,0,0,0,3,19,0,0,0,19
AUDITOR 2YR WEST HAN,Write In  ,West Hanover Twp--3rd Precinct,4,0,0,0,4,19,0,0,0,19
AUDITOR 2YR WEST HAN,Write In  ,West Hanover Twp--4th Precinct,7,0,0,0,7,19,0,0,0,19
AUDITOR 4 YR ROYALTON,Write In  ,Royalton Borough--1st Ward,0,0,0,0,0,2,0,0,0,2
AUDITOR 4 YR ROYALTON,Write In  ,Royalton Borough--2nd Ward,2,0,0,0,2,2,0,0,0,2
AUDITOR 4YR BERRYSBURG,Write In  ,Berrysburg Borough,0,0,0,0,0,0,0,0,0,0
AUDITOR 4YR CONEWAGO,Write In  ,Conewago Twp--1st Precinct,2,0,0,0,2,5,0,0,0,5
AUDITOR 4YR CONEWAGO,Write In  ,Conewago Twp--2nd Precinct,3,0,0,0,3,5,0,0,0,5
AUDITOR 4YR GRATZ,Write In  ,Gratz Borough,1,0,0,0,1,1,0,0,0,1
AUDITOR 4YR HALIFAX BORO,Write In  ,Halifax Borough,12,0,0,0,12,12,0,0,0,12
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--1st Precinct,156,1,0,0,157,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--2nd Precinct,137,4,0,0,141,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--3rd precinct,284,6,0,0,290,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--4th Precinct,197,2,0,0,199,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--5th Precinct,163,2,1,0,166,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--6th Precinct,114,2,0,0,116,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--7th Precinct,263,5,0,0,268,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--8th Precinct,102,2,0,0,104,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--9th Precinct,156,4,0,0,160,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--10th Precinct,73,2,0,0,75,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--11th Precinct,135,1,1,0,137,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--12th Precinct,209,5,1,0,215,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--13th Precinct,186,1,0,0,187,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--14th Precinct,99,4,1,0,104,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--15th Precinct,178,3,0,0,181,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--16th Precinct,296,6,0,0,302,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--17th Precinct,135,3,0,0,138,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--18th Precinct,132,2,0,0,134,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--19th Precinct,233,13,0,0,246,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--20th Precinct,202,4,0,0,206,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--21st Precinct,222,2,0,0,224,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--22nd Precinct,201,4,0,0,205,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--23rd Precinct,193,3,0,0,196,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--24th Precinct,179,6,0,0,185,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--25th Precinct,110,2,0,0,112,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--26th Precinct,171,4,0,0,175,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Jason  SKRINAK,Lower Paxton Twp--27th Precinct,147,0,0,0,147,4673,93,4,0,4770
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--1st Precinct,98,1,0,0,99,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--2nd Precinct,116,7,0,0,123,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--3rd precinct,170,6,0,0,176,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--4th Precinct,144,2,0,0,146,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--5th Precinct,138,2,0,0,140,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--6th Precinct,118,3,0,0,121,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--7th Precinct,142,2,0,0,144,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--8th Precinct,94,2,0,0,96,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--9th Precinct,82,3,0,0,85,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--10th Precinct,103,5,0,0,108,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--11th Precinct,99,3,0,0,102,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--12th Precinct,129,3,0,0,132,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--13th Precinct,144,5,0,0,149,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--14th Precinct,93,1,2,0,96,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--15th Precinct,125,3,0,0,128,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--16th Precinct,192,4,0,0,196,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--17th Precinct,122,3,0,0,125,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--18th Precinct,106,0,0,0,106,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--19th Precinct,180,4,0,0,184,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--20th Precinct,103,1,0,0,104,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--21st Precinct,185,9,0,0,194,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--22nd Precinct,114,1,0,0,115,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--23rd Precinct,101,0,0,0,101,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--24th Precinct,126,1,0,0,127,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--25th Precinct,104,1,0,0,105,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--26th Precinct,146,4,0,0,150,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Lauren  ROONEY,Lower Paxton Twp--27th Precinct,121,2,0,0,123,3395,78,2,0,3475
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--1st Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--2nd Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--3rd precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--4th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--5th Precinct,1,0,0,0,1,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--6th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--7th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--8th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--9th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--10th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--11th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--12th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--13th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--14th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--15th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--16th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--17th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--18th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--19th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--20th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--21st Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--22nd Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--23rd Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--24th Precinct,1,0,0,0,1,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--25th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--26th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LOW PAXTON,Write In  ,Lower Paxton Twp--27th Precinct,0,0,0,0,0,2,0,0,0,2
AUDITOR 4YR LYKENS,Write In  ,Lykens Township,0,0,0,0,0,0,0,0,0,0
AUDITOR 4YR PAXTANG,Write In  ,Paxtang Borough,4,0,0,0,4,4,0,0,0,4
AUDITOR 4YR REED,Write In  ,Reed Township,0,0,0,0,0,0,0,0,0,0
AUDITOR 4YR UPP PAX,Write In  ,Upper Paxton Twp--1st Precinct,3,0,0,0,3,3,0,0,0,3
AUDITOR 4YR UPP PAX,Write In  ,Upper Paxton Twp--2nd Precinct,0,0,0,0,0,3,0,0,0,3
AUDITOR 4YR WEST HAN,Write In  ,West Hanover Twp--1st Precinct,3,0,0,0,3,14,0,0,0,14
AUDITOR 4YR WEST HAN,Write In  ,West Hanover Twp--2nd Precinct,4,0,0,0,4,14,0,0,0,14
AUDITOR 4YR WEST HAN,Write In  ,West Hanover Twp--3rd Precinct,4,0,0,0,4,14,0,0,0,14
AUDITOR 4YR WEST HAN,Write In  ,West Hanover Twp--4th Precinct,3,0,0,0,3,14,0,0,0,14
AUDITOR 6YR BERRYSBURG,Write In  ,Berrysburg Borough,0,0,0,0,0,0,0,0,0,0
AUDITOR 6YR CONEWAGO,Write In  ,Conewago Twp--1st Precinct,4,0,0,0,4,7,0,0,0,7
AUDITOR 6YR CONEWAGO,Write In  ,Conewago Twp--2nd Precinct,3,0,0,0,3,7,0,0,0,7
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--1st Precinct,267,4,0,0,271,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--2nd Precinct,235,6,0,0,241,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--3rd Precinct,178,5,0,0,183,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--4th Precinct,150,5,0,0,155,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--5th Precinct,115,3,0,0,118,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--6th Precinct,145,1,0,0,146,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--7th Precinct,314,14,0,0,328,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--8th Precinct,151,0,0,0,151,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--9th Precinct,102,3,0,0,105,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--10th Precinct,214,3,0,0,217,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--11th Precinct,293,7,0,0,300,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--12th Precinct,156,1,0,0,157,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--13th Precinct,216,7,0,0,223,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--14th Precinct,154,5,0,0,159,2966,69,1,0,3036
AUDITOR 6YR DERRY,Gabe  PLEBANI,Derry Township--15th Precinct,276,5,1,0,282,2966,69,1,0,3036
AUDITOR 6YR DERRY,Write In  ,Derry Township--1st Precinct,1,0,0,0,1,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--2nd Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--3rd Precinct,1,0,0,0,1,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--4th Precinct,1,0,0,0,1,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--5th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--6th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--7th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--8th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--9th Precinct,1,0,0,0,1,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--10th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--11th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--12th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--13th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--14th Precinct,0,0,0,0,0,6,0,0,0,6
AUDITOR 6YR DERRY,Write In  ,Derry Township--15th Precinct,2,0,0,0,2,6,0,0,0,6
AUDITOR 6YR GRATZ,Write In  ,Gratz Borough,1,0,0,0,1,1,0,0,0,1
AUDITOR 6YR HALIFAX BORO,Write In  ,Halifax Borough,10,0,0,0,10,10,0,0,0,10
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--1st Precinct,202,2,0,0,204,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--2nd Precinct,209,8,0,0,217,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--3rd precinct,388,12,0,0,400,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--4th Precinct,282,3,0,0,285,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--5th Precinct,243,4,1,0,248,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--6th Precinct,175,4,0,0,179,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--7th Precinct,348,7,0,0,355,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--8th Precinct,149,1,0,0,150,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--9th Precinct,201,4,0,0,205,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--10th Precinct,121,2,0,0,123,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--11th Precinct,195,2,1,0,198,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--12th Precinct,290,8,1,0,299,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--13th Precinct,271,5,0,0,276,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--14th Precinct,157,3,3,0,163,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--15th Precinct,242,5,0,0,247,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--16th Precinct,425,9,0,0,434,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--17th Precinct,192,7,0,0,199,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--18th Precinct,181,2,0,0,183,6609,139,6,0,6754
AUDITOR 6YR LOW PAXTON,Jamie M. LEBER,Lower Paxton Twp--19th Precinct,320,13,0,0,333,6609,139,6,0,6754
